name,carrier,type,p_nom,bus,marginal_cost,ramp_limit_up,ramp_limit_down,p_max_pu,control,build_year,min_up_time,min_down_time,up_time_before,down_time_before,p_nom_opt
Bentwaters Park (extension),Anaerobic Digestion,Anaerobic Digestion,1.8,Bramford,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.8
Cardiff Organic Waste Treatment Project (resubmission),Anaerobic Digestion,Anaerobic Digestion,2.0,Melksham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.0
Swancote Farm,Anaerobic Digestion,Anaerobic Digestion,1.2,Feckenham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.2
Aspatria Creamery,Anaerobic Digestion,Anaerobic Digestion,5.0,Harker,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,5.0
Arkleby Mill,Anaerobic Digestion,Anaerobic Digestion,1.0,Harker,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.0
Bromham House Farm,Anaerobic Digestion,Anaerobic Digestion,1.5,Melksham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.5
Austrey House Farm,Anaerobic Digestion,Anaerobic Digestion,1.5,Ratcliffe,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.5
Morayhill AD,Anaerobic Digestion,Anaerobic Digestion,2.0,Beauly,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.0
Brocklesby - Crosslands Lane,Anaerobic Digestion,Anaerobic Digestion,3.5,Thornton/Drax/Eggborough,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,3.5
Willand AD,Anaerobic Digestion,Anaerobic Digestion,2.0,S.W.Penisula,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.0
Wigley Farm,Anaerobic Digestion,Anaerobic Digestion,1.1,Feckenham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.1
Bentwaters Park,Anaerobic Digestion,Anaerobic Digestion,2.0,Bramford,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.0
Land at Lostock Works (Northwich Facility),Anaerobic Digestion,Anaerobic Digestion,5.0,Daines,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,5.0
Inchdairnie,Anaerobic Digestion,Anaerobic Digestion,2.0,Denny/Bonnybridge,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.0
Binn Farm AD (extension),Anaerobic Digestion,Anaerobic Digestion,1.5,Denny/Bonnybridge,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.5
Dean Group Business Park - Hartlepool,Anaerobic Digestion,Anaerobic Digestion,5.1,Stella West,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,5.1
Basingstoke Sewage Treatment Works,Anaerobic Digestion,Anaerobic Digestion,1.2,Bramley,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.2
Knostrop Sewage Treatment Works,Anaerobic Digestion,Anaerobic Digestion,4.0,Thornton/Drax/Eggborough,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,4.0
"The Nurseries, Green Tye",Anaerobic Digestion,Anaerobic Digestion,1.2,Pelham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.2
Pengelly Barton Farm,Anaerobic Digestion,Anaerobic Digestion,1.0,S.W.Penisula,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.0
Enfield Farm,Anaerobic Digestion,Anaerobic Digestion,2.0,S.W.Penisula,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.0
Gelliargwellt Uchaf Farm AD,Anaerobic Digestion,Anaerobic Digestion,1.4,Melksham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.4
Swindon Sewerage Treatment Works,Anaerobic Digestion,Anaerobic Digestion,1.2,Melksham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.2
Rye Meads Sewerage Treatment Works,Anaerobic Digestion,Anaerobic Digestion,2.3,Pelham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.3
Deephams Sewerage Treatment Works,Anaerobic Digestion,Anaerobic Digestion,3.0,London,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,3.0
Station Works AD,Anaerobic Digestion,Anaerobic Digestion,1.0,Pelham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.0
Mepal CHP,Anaerobic Digestion,Anaerobic Digestion,14.4,Walpole,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,14.4
Broadley Copse,Anaerobic Digestion,Anaerobic Digestion,2.2,Lovedean,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.2
Greenhill Anaerobic Digestion Plant,Anaerobic Digestion,Anaerobic Digestion,1.0,Lovedean,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.0
Glenfiddich Distillery,Anaerobic Digestion,Anaerobic Digestion,1.5,Peterhead,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.5
Plusterwine House - Anaerobic Digestion Plant (Retrospective),Anaerobic Digestion,Anaerobic Digestion,1.5,Melksham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.5
Ferrybridge Multifuel 2 (FM2),EfW Incineration,EfW Incineration,70.0,Thornton/Drax/Eggborough,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,70.0
Ferrybridge Multifuel 1 (FM1),EfW Incineration,EfW Incineration,68.0,Thornton/Drax/Eggborough,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,68.0
Dudley EfW,EfW Incineration,EfW Incineration,7.4,Feckenham,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,7.4
Wolverhampton EfW,EfW Incineration,EfW Incineration,8.0,Feckenham,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,8.0
Stoke-on-Trent EfW,EfW Incineration,EfW Incineration,14.2,Daines,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,14.2
Tyseley ERF,EfW Incineration,EfW Incineration,30.0,Feckenham,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,30.0
Haverton Hill Incinerator,EfW Incineration,EfW Incineration,20.1,Stella West,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,20.1
"Fibrepower, Slough",EfW Incineration,EfW Incineration,50.0,London,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,50.0
Chineham ERF,EfW Incineration,EfW Incineration,8.0,Bramley,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,8.0
Marchwood ERF,EfW Incineration,EfW Incineration,16.0,Lovedean,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,16.0
Vine Street EfW,EfW Incineration,EfW Incineration,9.5,Th. Marsh/Stocksbridge,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,9.5
Newlincs EfW,EfW Incineration,EfW Incineration,3.2,Keadby,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,3.2
Trackwork Limited (EfW),EfW Incineration,EfW Incineration,3.0,Th. Marsh/Stocksbridge,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,3.0
Riverside Resource Recovery Facility (RRRF),EfW Incineration,EfW Incineration,72.0,London,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,72.0
Lakeside EfW,EfW Incineration,EfW Incineration,30.0,London,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,30.0
Baldovie,EfW Incineration,EfW Incineration,8.3,Denny/Bonnybridge,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,8.3
Allington EFW,EfW Incineration,EfW Incineration,51.0,Kemsley,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,51.0
Coventry,EfW Incineration,EfW Incineration,4.5,Feckenham,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,4.5
Ardwick Railway Goods Yard Incinerator (Newhaven EFW Plant),EfW Incineration,EfW Incineration,33.5,Daines,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,33.5
Bolton TRF,EfW Incineration,EfW Incineration,10.8,Daines,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,10.8
North Quay ERF,EfW Incineration,EfW Incineration,18.3,Lovedean,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,18.3
Sheffield ERF,EfW Incineration,EfW Incineration,19.3,Th. Marsh/Stocksbridge,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,19.3
Peterborough EfW,EfW Incineration,EfW Incineration,7.3,Walpole,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,7.3
Battlefield EfW,EfW Incineration,EfW Incineration,8.0,Deeside,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,8.0
Four Ashes EfW,EfW Incineration,EfW Incineration,23.0,Feckenham,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,23.0
Cornwall ERC,EfW Incineration,EfW Incineration,20.0,S.W.Penisula,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,20.0
Severnside Energy Recovery Centre,EfW Incineration,EfW Incineration,32.0,Melksham,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,32.0
Trident Park,EfW Incineration,EfW Incineration,30.0,Melksham,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,30.0
Lincoln EFW,EfW Incineration,EfW Incineration,16.4,Keadby,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,16.4
North East Energy Recovery Centre (adjacent to Teesside EfW),EfW Incineration,EfW Incineration,21.0,Stella West,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,21.0
Wilton 11 EfW,EfW Incineration,EfW Incineration,49.0,Stella West,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,49.0
Runcorn EfW,EfW Incineration,EfW Incineration,100.0,Deeside,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,100.0
Cross Green ERF,EfW Incineration,EfW Incineration,11.6,Thornton/Drax/Eggborough,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,11.6
Exeter EfW,EfW Incineration,EfW Incineration,13.0,S.W.Penisula,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,13.0
North Yard EfW,EfW Incineration,EfW Incineration,22.5,S.W.Penisula,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,22.5
Beddington EfW,EfW Incineration,EfW Incineration,26.0,London,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,26.0
K3 CHP Facility (Kemsley EfW),EfW Incineration,EfW Incineration,49.9,Kemsley,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,49.9
Allerton Waste Recovery Park (EfW),EfW Incineration,EfW Incineration,27.0,Thornton/Drax/Eggborough,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,27.0
Ardley EfW,EfW Incineration,EfW Incineration,24.0,Sundon/East Claydon,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,24.0
Greatmoor EfW,EfW Incineration,EfW Incineration,22.0,Sundon/East Claydon,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,22.0
Twinwoods Heat & Power CHP,EfW Incineration,EfW Incineration,3.4,Sundon/East Claydon,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,3.4
Dunbar EfW (previously Oxwellmains EfW),EfW Incineration,EfW Incineration,25.6,Torness,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,25.6
Great Blakenham EfW,EfW Incineration,EfW Incineration,20.0,Bramford,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,20.0
Javelin Park EfW,EfW Incineration,EfW Incineration,14.5,Melksham,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,14.5
Parc Adfer EfW,EfW Incineration,EfW Incineration,16.0,Deeside,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,16.0
EnviRecover,EfW Incineration,EfW Incineration,15.5,Feckenham,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,15.5
Avonmouth Resource Recovery Centre (formerly Severn Road),EfW Incineration,EfW Incineration,34.0,Melksham,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,34.0
Fawley Waste to Energy Plant,EfW Incineration,EfW Incineration,8.6,Lovedean,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,8.6
Portsmouth ERF,EfW Incineration,EfW Incineration,14.0,Lovedean,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,14.0
Edmonton EcoPark EfW,EfW Incineration,EfW Incineration,55.0,London,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,55.0
Teesside EfW,EfW Incineration,EfW Incineration,19.2,Stella West,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,19.2
Teesside EfW (extension),EfW Incineration,EfW Incineration,10.0,Stella West,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,10.0
SELCHP ERF,EfW Incineration,EfW Incineration,35.0,London,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,35.0
Millerhill EfW (resubmission),EfW Incineration,EfW Incineration,12.5,Torness,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,12.5
Eastcroft EfW (Lines 1 & 2),EfW Incineration,EfW Incineration,9.0,Ratcliffe,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,9.0
Bellhouse Pit Landfill Scheme,Landfill Gas,Landfill Gas,2.7,Bramford,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.7
Sandy Lane Landfill Scheme,Landfill Gas,Landfill Gas,2.3,London,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.3
Brazier Landfill Scheme,Landfill Gas,Landfill Gas,3.9,Pelham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,3.9
Lackford Landfill Scheme,Landfill Gas,Landfill Gas,1.2,Bramford,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.2
Attlebridge Landfill Site,Landfill Gas,Landfill Gas,1.3,Walpole,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.3
Aveley Landfill Scheme,Landfill Gas,Landfill Gas,2.1,London,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.1
Elstow Landfill Site,Landfill Gas,Landfill Gas,1.8,Sundon/East Claydon,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.8
Ongar Landfill Scheme 2,Landfill Gas,Landfill Gas,1.8,Pelham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.8
Sundon Landfill Site,Landfill Gas,Landfill Gas,2.6,Sundon/East Claydon,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.6
Aveley,Landfill Gas,Landfill Gas,1.2,London,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.2
Brogborough Phase III,Landfill Gas,Landfill Gas,11.0,Sundon/East Claydon,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,11.0
Brogborough Phase IV,Landfill Gas,Landfill Gas,11.0,Sundon/East Claydon,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,11.0
Ockendon Area III,Landfill Gas,Landfill Gas,8.5,London,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,8.5
Station Farm Landfill Scheme,Landfill Gas,Landfill Gas,2.0,Pelham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.0
Rainham Phase II,Landfill Gas,Landfill Gas,17.0,London,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,17.0
Masons Power Plant Landfill Scheme,Landfill Gas,Landfill Gas,5.5,Bramford,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,5.5
Ockendon 'B' Landfill Scheme,Landfill Gas,Landfill Gas,4.5,London,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,4.5
L'Field Stewartby Landfill Site,Landfill Gas,Landfill Gas,10.7,Sundon/East Claydon,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,10.7
Dogsthorpe South Landfill Site,Landfill Gas,Landfill Gas,1.9,Walpole,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.9
Foxhall Landfill Site,Landfill Gas,Landfill Gas,1.2,Bramford,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.2
Cotesbach Landfill Gas Project,Landfill Gas,Landfill Gas,2.3,Ratcliffe,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.3
Portley Ford Landfill Site,Landfill Gas,Landfill Gas,1.8,Ratcliffe,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.8
Glapwell,Landfill Gas,Landfill Gas,1.2,Th. Marsh/Stocksbridge,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.2
Colsterworth Landfill Gas Project,Landfill Gas,Landfill Gas,2.6,Ratcliffe,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.6
Bradgate Quarry Landfill Gas Scheme,Landfill Gas,Landfill Gas,2.5,Ratcliffe,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.5
Burntstump Landfill Scheme,Landfill Gas,Landfill Gas,1.8,Ratcliffe,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.8
Judkins Landfill Scheme,Landfill Gas,Landfill Gas,2.7,Feckenham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.7
Warren Quarry Landfill Gas Scheme,Landfill Gas,Landfill Gas,1.9,Ratcliffe,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.9
Kilsby Landfill Scheme,Landfill Gas,Landfill Gas,1.0,Feckenham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.0
Bletchley Phase II,Landfill Gas,Landfill Gas,2.2,Sundon/East Claydon,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.2
Calvert Phase II,Landfill Gas,Landfill Gas,11.2,Sundon/East Claydon,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,11.2
Weldon Phase 1 and 2,Landfill Gas,Landfill Gas,4.0,Ratcliffe,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,4.0
Enderby Warren Phase II,Landfill Gas,Landfill Gas,4.9,Ratcliffe,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,4.9
Waverley Wood II,Landfill Gas,Landfill Gas,2.4,Feckenham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.4
Glapwell Power,Landfill Gas,Landfill Gas,2.0,Th. Marsh/Stocksbridge,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.0
Judkins Landfill Site Phase 3,Landfill Gas,Landfill Gas,1.2,Feckenham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.2
Pen y Bont,Landfill Gas,Landfill Gas,2.3,Deeside,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.3
Ruabon,Landfill Gas,Landfill Gas,2.1,Deeside,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.1
Maw Green Landfill Site,Landfill Gas,Landfill Gas,1.6,Daines,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.6
Gowy Landfill Site,Landfill Gas,Landfill Gas,1.6,Deeside,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.6
Arpley Landfill Scheme 'A',Landfill Gas,Landfill Gas,7.9,Daines,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,7.9
Holiday Moss Landfill Gas Scheme,Landfill Gas,Landfill Gas,2.9,Penwortham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.9
Arpley Landfill Scheme 'B',Landfill Gas,Landfill Gas,7.9,Daines,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,7.9
Bromborough Dock Landfill Scheme,Landfill Gas,Landfill Gas,3.0,Deeside,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,3.0
Bidston Moss Landfill Scheme,Landfill Gas,Landfill Gas,2.3,Deeside,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.3
Llandulas Landfill Scheme,Landfill Gas,Landfill Gas,2.9,Deeside,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.9
Holiday Moss Gas to Energy II,Landfill Gas,Landfill Gas,1.4,Penwortham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.4
Himley Wood Landfill Site,Landfill Gas,Landfill Gas,4.4,Feckenham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,4.4
Hill and Moor Landfill Scheme,Landfill Gas,Landfill Gas,3.4,Feckenham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,3.4
Edwin Richards Landfill Scheme,Landfill Gas,Landfill Gas,1.8,Feckenham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.8
Candles/Coalmoor Landfill,Landfill Gas,Landfill Gas,2.9,Feckenham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.9
Packington Generation Plant Phase 3,Landfill Gas,Landfill Gas,8.5,Feckenham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,8.5
Sandy Lane Generation Plant,Landfill Gas,Landfill Gas,2.0,Feckenham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.0
Meece Landfill,Landfill Gas,Landfill Gas,1.3,Daines,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.3
Granville Landfill Site,Landfill Gas,Landfill Gas,1.4,Feckenham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.4
PG1-Coxhoe Waste Disposal Site,Landfill Gas,Landfill Gas,3.8,Stella West,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,3.8
PG2 Bolam Power Generation,Landfill Gas,Landfill Gas,1.0,Stella West,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.0
Kibblesworth Landfill Site,Landfill Gas,Landfill Gas,2.3,Stella West,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.3
PG4 St Bedes Power Generation,Landfill Gas,Landfill Gas,2.0,Stella West,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.0
Seghill Village Waste Disposal Site phase 1 and 2,Landfill Gas,Landfill Gas,4.1,Stella West,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,4.1
Distington Landfill,Landfill Gas,Landfill Gas,1.8,Harker,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.8
Shearman Field,Landfill Gas,Landfill Gas,1.9,Harker,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.9
Danes Moss Landfill Site,Landfill Gas,Landfill Gas,1.6,Daines,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.6
Pilsworth Quarry Landfill Scheme,Landfill Gas,Landfill Gas,4.1,Daines,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,4.1
Risley '4' Landfill Scheme,Landfill Gas,Landfill Gas,5.9,Daines,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,5.9
Billinge Hill Quarry Landfill Scheme,Landfill Gas,Landfill Gas,1.0,Penwortham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.0
Whinney Hill II Energy,Landfill Gas,Landfill Gas,1.8,Penwortham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.8
Deerplay Landfill Site,Landfill Gas,Landfill Gas,2.0,Penwortham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.0
Butchersfield Landfill Site,Landfill Gas,Landfill Gas,3.0,Daines,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,3.0
Shelford Landfill Scheme,Landfill Gas,Landfill Gas,1.9,Sellindge,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.9
Beddingham 'B' Landfill Scheme,Landfill Gas,Landfill Gas,7.5,Lovedean,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,7.5
Stangate Landfill Site,Landfill Gas,Landfill Gas,4.5,Kemsley,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,4.5
Offham Landfill Site Phase II,Landfill Gas,Landfill Gas,1.2,Kemsley,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.2
Shelford Generation Plant II,Landfill Gas,Landfill Gas,8.0,Sellindge,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,8.0
Brookhurst Wood Gas to Energy,Landfill Gas,Landfill Gas,5.1,London,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,5.1
Horton Landfill Site,Landfill Gas,Landfill Gas,2.0,Lovedean,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.0
Whites Landfill Site (Canford),Landfill Gas,Landfill Gas,6.0,S.W.Penisula,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,6.0
Ardley Fields Farm Landfill Site,Landfill Gas,Landfill Gas,1.8,Sundon/East Claydon,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.8
Compton Bassett Landfill,Landfill Gas,Landfill Gas,2.0,Melksham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.0
Sutton Courtenay Landfill Scheme,Landfill Gas,Landfill Gas,5.6,Bramley,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,5.6
Chapel Farm Landfill,Landfill Gas,Landfill Gas,3.0,Melksham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,3.0
Dimmer Landfill Gas Scheme,Landfill Gas,Landfill Gas,2.3,S.W.Penisula,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.3
Dimmer Landfill Site,Landfill Gas,Landfill Gas,1.9,S.W.Penisula,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.9
Farnham Landfill,Landfill Gas,Landfill Gas,2.4,Bramley,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.4
Sutton Courtney,Landfill Gas,Landfill Gas,6.0,Bramley,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,6.0
Lidsey Landfill,Landfill Gas,Landfill Gas,1.4,Lovedean,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.4
Norlands Lane Landfill Site,Landfill Gas,Landfill Gas,2.7,London,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.7
Westbury Landfill Scheme,Landfill Gas,Landfill Gas,1.1,Melksham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.1
Paulsgrove Landfill Site,Landfill Gas,Landfill Gas,2.4,Lovedean,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.4
Wapsey's Wood II Landfill Site,Landfill Gas,Landfill Gas,1.0,London,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.0
Silent Valley Landfill Scheme,Landfill Gas,Landfill Gas,2.7,Melksham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.7
Briton Ferry,Landfill Gas,Landfill Gas,2.0,Melksham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.0
Withyhedge Generation Plant,Landfill Gas,Landfill Gas,2.4,Melksham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.4
Tythegston Landfill Site,Landfill Gas,Landfill Gas,1.2,Melksham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.2
Briton / Neath,Landfill Gas,Landfill Gas,2.2,Melksham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.2
Lamby Way Landfill Site,Landfill Gas,Landfill Gas,4.0,Melksham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,4.0
Nant y Caws Landfill Site,Landfill Gas,Landfill Gas,1.4,Melksham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.4
Deep Moor Gas to Energy,Landfill Gas,Landfill Gas,2.0,S.W.Penisula,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.0
Chelson Meadow Gas to Energy Scheme,Landfill Gas,Landfill Gas,1.8,S.W.Penisula,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.8
United Mines Landfill Scheme,Landfill Gas,Landfill Gas,3.0,S.W.Penisula,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,3.0
Poole Generation Plant,Landfill Gas,Landfill Gas,2.4,S.W.Penisula,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.4
