name,carrier,type,p_nom,bus,marginal_cost,ramp_limit_up,ramp_limit_down,p_max_pu,control,build_year,min_up_time,min_down_time,up_time_before,down_time_before,p_nom_opt
Glanford Brigg,Natural Gas,OCGT,0.0,Keadby,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Barkantine Heat & Power *,Natural Gas,OCGT,0.0,London,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
London Heat & Power *,Natural Gas,OCGT,0.0,London,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Wilton GT*,Natural Gas,OCGT,0.0,Stella West,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Burghfield,Natural Gas,OCGT,0.0,Bramley,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Chickerell,Natural Gas,OCGT,0.0,S.W.Penisula,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Chippenham,Natural Gas,OCGT,0.0,Melksham,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Pilkington - Greengate *,Natural Gas,OCGT,0.0,Deeside,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Killingholme,Natural Gas,OCGT,0.0,Keadby,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Dungeness B,Nuclear,AGR,2090.3799346987234,Sellindge,5.0,0.03,0.03,0.73,PQ,0,0,0,1,0,2090.3799346987234
Hartlepool,Nuclear,AGR,2272.5690115761354,Stella West,5.0,0.03,0.03,0.73,PQ,0,0,0,1,0,2272.5690115761354
Heysham 1,Nuclear,AGR,2032.8465420005937,Penwortham,5.0,0.03,0.03,0.73,PQ,0,0,0,1,0,2032.8465420005937
Heysham 2,Nuclear,AGR,2378.0468981893737,Penwortham,5.0,0.03,0.03,0.73,PQ,0,0,0,1,0,2378.0468981893737
Hinkley Point B,Nuclear,AGR,1850.657465123182,S.W.Penisula,5.0,0.03,0.03,0.73,PQ,0,0,0,1,0,1850.657465123182
Hunterston B,Nuclear,AGR,0.0,Neilston,5.0,0.03,0.03,0.73,PQ,0,0,0,1,0,0.0
Torness,Nuclear,AGR,0.0,Torness,5.0,0.03,0.03,0.73,PQ,0,0,0,1,0,0.0
Sizewell B,Nuclear,PWR,2297.500148411992,Bramford,5.0,0.03,0.03,0.73,PQ,0,0,0,1,0,2297.500148411992
Baglan Bay GT,Oil,Diesel/gas Diesel/Gas oil,0.0,Melksham,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Drax GT,Oil,Diesel/gas Diesel/Gas oil,0.0,Thornton/Drax/Eggborough,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
West Burton GT,Oil,Diesel/gas Diesel/Gas oil,0.0,Keadby,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Keadby GT,Oil,Diesel/gas Diesel/Gas oil,0.0,Keadby,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Grain GT,Oil,Diesel/gas Diesel/Gas oil,0.0,Kemsley,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Cowes,Oil,Diesel/Gas oil,0.0,Lovedean,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Didcot GT,Oil,Diesel/Gas oil,0.0,Sundon/East Claydon,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Little Barford GT,Oil,Diesel/Gas oil,0.0,Sundon/East Claydon,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Lerwick,Oil,Diesel/Gas oil,0.0,Peterhead,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Thatcham,Oil,Diesel/Gas oil,0.0,Bramley,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Arnish,Oil,Diesel/Gas oil,0.0,Beauly,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Barra,Oil,Diesel/Gas oil,0.0,Beauly,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Bowmore,Oil,Diesel/Gas oil,0.0,Neilston,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Kirkwall,Oil,Diesel/Gas oil,0.0,Peterhead,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
"Loch Carnan, South Uist",Oil,Diesel/Gas oil,0.0,Beauly,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Stornoway,Oil,Diesel/Gas oil,0.0,Beauly,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Tiree,Oil,Diesel/Gas oil,0.0,Neilston,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Indian Queens,Oil,Diesel/Gas oil,0.0,S.W.Penisula,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Grain (OCGT),Oil,Diesel/Gas oil,0.0,Kemsley,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Taylor's Lane GT,Oil,Diesel/Gas oil,0.0,Lovedean,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Ferrybridge Multifuel 2 (FM2),Waste,Waste,93.8,Thornton/Drax/Eggborough,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,93.8
Ferrybridge Multifuel 1 (FM1),Waste,Waste,91.12,Thornton/Drax/Eggborough,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,91.12
Dudley EfW,Waste,Waste,9.916,Feckenham,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,9.916
Wolverhampton EfW,Waste,Waste,10.72,Feckenham,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,10.72
Stoke-on-Trent EfW,Waste,Waste,19.028,Daines,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,19.028
Tyseley ERF,Waste,Waste,40.2,Feckenham,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,40.2
Haverton Hill Incinerator,Waste,Waste,26.934,Stella West,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,26.934
"Fibrepower, Slough",Waste,Waste,67.0,London,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,67.0
Chineham ERF,Waste,Waste,10.72,Bramley,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,10.72
Marchwood ERF,Waste,Waste,21.44,Lovedean,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,21.44
Vine Street EfW,Waste,Waste,12.73,Th. Marsh/Stocksbridge,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,12.73
Newlincs EfW,Waste,Waste,4.288,Keadby,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,4.288
Trackwork Limited (EfW),Waste,Waste,4.02,Th. Marsh/Stocksbridge,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,4.02
Riverside Resource Recovery Facility (RRRF),Waste,Waste,96.48,London,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,96.48
Lakeside EfW,Waste,Waste,40.2,London,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,40.2
Baldovie,Waste,Waste,11.122,Denny/Bonnybridge,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,11.122
Allington EFW,Waste,Waste,68.34,Kemsley,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,68.34
Coventry,Waste,Waste,6.03,Feckenham,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,6.03
Ardwick Railway Goods Yard Incinerator (Newhaven EFW Plant),Waste,Waste,44.89,Daines,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,44.89
Bolton TRF,Waste,Waste,14.472,Daines,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,14.472
North Quay ERF,Waste,Waste,24.522,Lovedean,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,24.522
Sheffield ERF,Waste,Waste,25.862,Th. Marsh/Stocksbridge,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,25.862
Peterborough EfW,Waste,Waste,9.782,Walpole,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,9.782
Battlefield EfW,Waste,Waste,10.72,Deeside,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,10.72
Four Ashes EfW,Waste,Waste,30.82,Feckenham,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,30.82
Cornwall ERC,Waste,Waste,26.8,S.W.Penisula,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,26.8
Severnside Energy Recovery Centre,Waste,Waste,42.88,Melksham,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,42.88
Trident Park,Waste,Waste,40.2,Melksham,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,40.2
Lincoln EFW,Waste,Waste,21.976,Keadby,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,21.976
North East Energy Recovery Centre (adjacent to Teesside EfW),Waste,Waste,28.14,Stella West,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,28.14
Wilton 11 EfW,Waste,Waste,65.66,Stella West,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,65.66
Runcorn EfW,Waste,Waste,134.0,Deeside,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,134.0
Cross Green ERF,Waste,Waste,15.544,Thornton/Drax/Eggborough,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,15.544
Exeter EfW,Waste,Waste,17.42,S.W.Penisula,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,17.42
North Yard EfW,Waste,Waste,30.15,S.W.Penisula,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,30.15
Beddington EfW,Waste,Waste,34.84,London,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,34.84
K3 CHP Facility (Kemsley EfW),Waste,Waste,66.866,Kemsley,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,66.866
Allerton Waste Recovery Park (EfW),Waste,Waste,36.18,Thornton/Drax/Eggborough,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,36.18
Ardley EfW,Waste,Waste,32.16,Sundon/East Claydon,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,32.16
Greatmoor EfW,Waste,Waste,29.48,Sundon/East Claydon,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,29.48
Twinwoods Heat & Power CHP,Waste,Waste,4.556,Sundon/East Claydon,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,4.556
Dunbar EfW (previously Oxwellmains EfW),Waste,Waste,34.304,Torness,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,34.304
Great Blakenham EfW,Waste,Waste,26.8,Bramford,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,26.8
Javelin Park EfW,Waste,Waste,19.43,Melksham,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,19.43
Parc Adfer EfW,Waste,Waste,21.44,Deeside,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,21.44
EnviRecover,Waste,Waste,20.77,Feckenham,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,20.77
Avonmouth Resource Recovery Centre (formerly Severn Road),Waste,Waste,45.56,Melksham,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,45.56
Fawley Waste to Energy Plant,Waste,Waste,11.524,Lovedean,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,11.524
Portsmouth ERF,Waste,Waste,18.76,Lovedean,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,18.76
Edmonton EcoPark EfW,Waste,Waste,73.7,London,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,73.7
Teesside EfW,Waste,Waste,25.728,Stella West,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,25.728
Teesside EfW (extension),Waste,Waste,13.4,Stella West,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,13.4
SELCHP ERF,Waste,Waste,46.9,London,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,46.9
Millerhill EfW (resubmission),Waste,Waste,16.75,Torness,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,16.75
Eastcroft EfW (Lines 1 & 2),Waste,Waste,12.06,Ratcliffe,0.0,0.0,0.0,0.0,PQ,0,0,0,1,0,12.06
Sutton Bridge Hydrogen,Hydrogen,Hydrogen,520.3522115928939,Walpole,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,520.3522115928939
Baglan Bay Hydrogen,Hydrogen,Hydrogen,330.3823565669168,Melksham,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,330.3823565669168
Severn Power Hydrogen,Hydrogen,Hydrogen,540.0480828497679,Melksham,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,540.0480828497679
Blackburn Hydrogen,Hydrogen,Hydrogen,38.12104114233655,Penwortham,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,38.12104114233655
Damhead Creek Hydrogen,Hydrogen,Hydrogen,511.45730199301545,Kemsley,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,511.45730199301545
Rye House Hydrogen,Hydrogen,Hydrogen,454.2757402795106,Pelham,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,454.2757402795106
Shoreham Hydrogen,Hydrogen,Hydrogen,266.847287996356,Lovedean,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,266.847287996356
Castleford Hydrogen,Hydrogen,Hydrogen,35.57963839951412,Thornton/Drax/Eggborough,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,35.57963839951412
Sandbach Hydrogen,Hydrogen,Hydrogen,35.57963839951412,Daines,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,35.57963839951412
Thornhill Hydrogen,Hydrogen,Hydrogen,31.767534285280465,Th. Marsh/Stocksbridge,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,31.767534285280465
West Burton CCGT Hydrogen,Hydrogen,Hydrogen,846.2871133598716,Keadby,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,846.2871133598716
South Humber Bank Hydrogen,Hydrogen,Hydrogen,867.2536859881567,Keadby,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,867.2536859881567
Langage Hydrogen,Hydrogen,Hydrogen,574.9923705635764,S.W.Penisula,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,574.9923705635764
Corby Hydrogen,Hydrogen,Hydrogen,258.587729082183,Ratcliffe,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,258.587729082183
Carrington Hydrogen,Hydrogen,Hydrogen,578.1691239921043,Daines,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,578.1691239921043
Fellside CHP* Hydrogen,Hydrogen,Hydrogen,98.47935628436944,Harker,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,98.47935628436944
Rocksavage Hydrogen,Hydrogen,Hydrogen,514.6340554215435,Deeside,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,514.6340554215435
Coryton Hydrogen,Hydrogen,Hydrogen,508.2805485644874,Kemsley,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,508.2805485644874
Spalding Hydrogen,Hydrogen,Hydrogen,603.5831514203288,Walpole,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,603.5831514203288
Marchwood Hydrogen,Hydrogen,Hydrogen,570.544915763637,Lovedean,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,570.544915763637
Didcot B Hydrogen,Hydrogen,Hydrogen,921.2584942731336,Bramley,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,921.2584942731336
Great Yarmouth Hydrogen,Hydrogen,Hydrogen,266.847287996356,Bramford,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,266.847287996356
Little Barford Hydrogen,Hydrogen,Hydrogen,459.3585457651555,Sundon/East Claydon,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,459.3585457651555
Pembroke Hydrogen,Hydrogen,Hydrogen,1397.136157866635,Melksham,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1397.136157866635
Staythorpe C Hydrogen,Hydrogen,Hydrogen,1125.8414150703395,Ratcliffe,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1125.8414150703395
Seabank Hydrogen,Hydrogen,Hydrogen,784.0227461607218,Melksham,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,784.0227461607218
Peterhead Hydrogen,Hydrogen,Hydrogen,0.0,Peterhead,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Keadby Hydrogen,Hydrogen,Hydrogen,466.9827539936228,Keadby,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,466.9827539936228
Medway Hydrogen,Hydrogen,Hydrogen,479.689767707735,Kemsley,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,479.689767707735
Saltend* Hydrogen,Hydrogen,Hydrogen,762.4208228467311,Keadby,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,762.4208228467311
Cottam Development Centre Hydrogen,Hydrogen,Hydrogen,282.73105513899617,Keadby,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,282.73105513899617
Enfield Hydrogen,Hydrogen,Hydrogen,259.2230797678886,London,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,259.2230797678886
Grain CHP* Hydrogen,Hydrogen,Hydrogen,963.8269902154092,Kemsley,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,963.8269902154092
VPI Immingham* Hydrogen,Hydrogen,Hydrogen,795.4590585034229,Keadby,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,795.4590585034229
Connahs Quay Hydrogen,Hydrogen,Hydrogen,876.7839462737408,Deeside,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,876.7839462737408
Unmet Load Beauly,Unmet Load,Unmet Load,999999999.0,Beauly,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Peterhead,Unmet Load,Unmet Load,999999999.0,Peterhead,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Errochty,Unmet Load,Unmet Load,999999999.0,Errochty,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Denny/Bonnybridge,Unmet Load,Unmet Load,999999999.0,Denny/Bonnybridge,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Neilston,Unmet Load,Unmet Load,999999999.0,Neilston,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Strathaven,Unmet Load,Unmet Load,999999999.0,Strathaven,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Torness,Unmet Load,Unmet Load,999999999.0,Torness,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Eccles,Unmet Load,Unmet Load,999999999.0,Eccles,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Harker,Unmet Load,Unmet Load,999999999.0,Harker,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Stella West,Unmet Load,Unmet Load,999999999.0,Stella West,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Penwortham,Unmet Load,Unmet Load,999999999.0,Penwortham,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Deeside,Unmet Load,Unmet Load,999999999.0,Deeside,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Daines,Unmet Load,Unmet Load,999999999.0,Daines,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Th. Marsh/Stocksbridge,Unmet Load,Unmet Load,999999999.0,Th. Marsh/Stocksbridge,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Thornton/Drax/Eggborough,Unmet Load,Unmet Load,999999999.0,Thornton/Drax/Eggborough,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Keadby,Unmet Load,Unmet Load,999999999.0,Keadby,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Ratcliffe,Unmet Load,Unmet Load,999999999.0,Ratcliffe,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Feckenham,Unmet Load,Unmet Load,999999999.0,Feckenham,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Walpole,Unmet Load,Unmet Load,999999999.0,Walpole,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Bramford,Unmet Load,Unmet Load,999999999.0,Bramford,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Pelham,Unmet Load,Unmet Load,999999999.0,Pelham,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Sundon/East Claydon,Unmet Load,Unmet Load,999999999.0,Sundon/East Claydon,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Melksham,Unmet Load,Unmet Load,999999999.0,Melksham,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Bramley,Unmet Load,Unmet Load,999999999.0,Bramley,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load London,Unmet Load,Unmet Load,999999999.0,London,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Kemsley,Unmet Load,Unmet Load,999999999.0,Kemsley,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Sellindge,Unmet Load,Unmet Load,999999999.0,Sellindge,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Lovedean,Unmet Load,Unmet Load,999999999.0,Lovedean,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load S.W.Penisula,Unmet Load,Unmet Load,999999999.0,S.W.Penisula,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Wind Offshore Keadby,Wind Offshore,Wind Offshore,3379.71983316554,Keadby,-1.0,1.0,1.0,1.0,PQ,0,0,0,1,0,3379.71983316554
Wind Offshore Peterhead,Wind Offshore,Floating Wind,20893.01105464313,Peterhead,-1.0,1.0,1.0,1.0,PQ,0,0,0,1,0,20893.01105464313
Wind Offshore Deeside,Wind Offshore,Wind Offshore,2592.727929156993,Deeside,-1.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2592.727929156993
Wind Offshore Bramford,Wind Offshore,Wind Offshore,17974.798524131413,Bramford,-1.0,1.0,1.0,1.0,PQ,0,0,0,1,0,17974.798524131413
Wind Offshore Walpole,Wind Offshore,Wind Offshore,16035.322157013416,Walpole,-1.0,1.0,1.0,1.0,PQ,0,0,0,1,0,16035.322157013416
Wind Offshore Kemsley,Wind Offshore,Wind Offshore,336.7649405189949,Kemsley,-1.0,1.0,1.0,1.0,PQ,0,0,0,1,0,336.7649405189949
Wind Offshore Harker,Wind Offshore,Wind Offshore,420.05089355057424,Harker,-1.0,1.0,1.0,1.0,PQ,0,0,0,1,0,420.05089355057424
Wind Offshore Sellindge,Wind Offshore,Wind Offshore,724.2256785354729,Sellindge,-1.0,1.0,1.0,1.0,PQ,0,0,0,1,0,724.2256785354729
Wind Offshore Penwortham,Wind Offshore,Wind Offshore,3998.2085626348335,Penwortham,-1.0,1.0,1.0,1.0,PQ,0,0,0,1,0,3998.2085626348335
Wind Offshore Stella West,Wind Offshore,Wind Offshore,12320.527243245464,Stella West,-1.0,1.0,1.0,1.0,PQ,0,0,0,1,0,12320.527243245464
Wind Offshore Lovedean,Wind Offshore,Wind Offshore,965.6342380472972,Lovedean,-1.0,1.0,1.0,1.0,PQ,0,0,0,1,0,965.6342380472972
Wind Offshore Torness,Wind Offshore,Wind Offshore,2004.238967215436,Torness,-1.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2004.238967215436
Wind Offshore Beauly,Wind Offshore,Floating Wind,8771.823755394687,Beauly,-1.0,1.0,1.0,1.0,PQ,0,0,0,1,0,8771.823755394687
Wind Offshore Neilston,Wind Offshore,Wind Offshore,2232.01622274674,Neilston,-1.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2232.01622274674
Wind Onshore Keadby,Wind Onshore,Wind Onshore,696.2607237164922,Keadby,-1.0,1.0,1.0,1.0,PQ,0,0,0,1,0,696.2607237164922
Wind Onshore Peterhead,Wind Onshore,Wind Onshore,2432.2657320742846,Peterhead,-1.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2432.2657320742846
Wind Onshore Deeside,Wind Onshore,Wind Onshore,918.4221725627436,Deeside,-1.0,1.0,1.0,1.0,PQ,0,0,0,1,0,918.4221725627436
Wind Onshore Bramford,Wind Onshore,Wind Onshore,78.55899052177867,Bramford,-1.0,1.0,1.0,1.0,PQ,0,0,0,1,0,78.55899052177867
Wind Onshore Walpole,Wind Onshore,Wind Onshore,669.6520511982035,Walpole,-1.0,1.0,1.0,1.0,PQ,0,0,0,1,0,669.6520511982035
Wind Onshore Kemsley,Wind Onshore,Wind Onshore,193.8633166974776,Kemsley,-1.0,1.0,1.0,1.0,PQ,0,0,0,1,0,193.8633166974776
Wind Onshore Harker,Wind Onshore,Wind Onshore,926.4470117523076,Harker,-1.0,1.0,1.0,1.0,PQ,0,0,0,1,0,926.4470117523076
Wind Onshore Sellindge,Wind Onshore,Wind Onshore,142.12419324512558,Sellindge,-1.0,1.0,1.0,1.0,PQ,0,0,0,1,0,142.12419324512558
Wind Onshore Penwortham,Wind Onshore,Wind Onshore,492.8943152223889,Penwortham,-1.0,1.0,1.0,1.0,PQ,0,0,0,1,0,492.8943152223889
Wind Onshore Stella West,Wind Onshore,Wind Onshore,814.0992256815558,Stella West,-1.0,1.0,1.0,1.0,PQ,0,0,0,1,0,814.0992256815558
Wind Onshore Torness,Wind Onshore,Wind Onshore,2420.402477354447,Torness,-1.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2420.402477354447
Wind Onshore Beauly,Wind Onshore,Wind Onshore,6370.27640242225,Beauly,-1.0,1.0,1.0,1.0,PQ,0,0,0,1,0,6370.27640242225
Wind Onshore Neilston,Wind Onshore,Wind Onshore,5704.154038092735,Neilston,-1.0,1.0,1.0,1.0,PQ,0,0,0,1,0,5704.154038092735
Wind Onshore Melksham,Wind Onshore,Wind Onshore,1558.5090206103332,Melksham,-1.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1558.5090206103332
Wind Onshore Pelham,Wind Onshore,Wind Onshore,97.14283821731304,Pelham,-1.0,1.0,1.0,1.0,PQ,0,0,0,1,0,97.14283821731304
Wind Onshore Thornton/Drax/Eggborough,Wind Onshore,Wind Onshore,589.4036117815778,Thornton/Drax/Eggborough,-1.0,1.0,1.0,1.0,PQ,0,0,0,1,0,589.4036117815778
Wind Onshore Daines,Wind Onshore,Wind Onshore,116.99376480853904,Daines,-1.0,1.0,1.0,1.0,PQ,0,0,0,1,0,116.99376480853904
Wind Onshore Th. Marsh/Stocksbridge,Wind Onshore,Wind Onshore,168.52170586628426,Th. Marsh/Stocksbridge,-1.0,1.0,1.0,1.0,PQ,0,0,0,1,0,168.52170586628426
Wind Onshore S.W.Penisula,Wind Onshore,Wind Onshore,502.8197749657687,S.W.Penisula,-1.0,1.0,1.0,1.0,PQ,0,0,0,1,0,502.8197749657687
Wind Onshore Ratcliffe,Wind Onshore,Wind Onshore,305.7887606343696,Ratcliffe,-1.0,1.0,1.0,1.0,PQ,0,0,0,1,0,305.7887606343696
Wind Onshore Bramley,Wind Onshore,Wind Onshore,4.223601555226916,Bramley,-1.0,1.0,1.0,1.0,PQ,0,0,0,1,0,4.223601555226916
Wind Onshore Sundon/East Claydon,Wind Onshore,Wind Onshore,337.2546018631498,Sundon/East Claydon,-1.0,1.0,1.0,1.0,PQ,0,0,0,1,0,337.2546018631498
